age,occupation_risk,zone_risk,health_score,income,claim_history,premium
58,1,3,36.3,26953.93,2,898.14
51,2,3,61.7,25296.12,0,764.32
54,4,2,44.7,21583.12,0,832.62
23,3,3,68.1,27744.39,2,820.78
24,2,2,47.2,28729.18,2,729.1
49,1,4,57.7,18878.92,1,823.86
49,3,3,67.7,28410.94,1,824.1
42,3,3,61.8,34533.76,1,814.55
50,3,2,68.8,30647.15,1,735.98
24,2,5,75.2,32459.0,1,916.97
29,2,1,47.6,26375.37,0,562.69
33,3,1,64.0,17510.8,0,559.96
33,5,2,15.1,18522.84,0,882.64
60,2,5,68.7,27559.1,4,1130.94
53,3,5,60.5,32542.11,0,1033.47
30,3,4,50.2,47287.3,3,1016.23
24,3,4,69.7,32854.58,0,852.57
53,2,2,82.6,15636.51,0,623.45
64,4,5,57.9,18861.82,2,1218.38
26,3,2,50.8,43228.14,4,848.51
49,3,2,67.5,23284.89,3,779.22
28,2,2,45.0,25380.12,1,694.21
25,2,3,55.1,17316.66,0,722.52
50,1,4,83.3,37520.83,3,855.9
40,4,3,65.9,29002.67,2,873.62
42,2,5,36.8,18803.19,3,1048.3
25,3,3,38.0,17049.4,4,934.79
62,2,2,67.4,27457.63,1,780.85
39,3,3,77.9,25353.65,0,724.78
21,3,4,40.7,31656.88,1,954.18
57,2,4,71.7,29375.75,3,982.25
20,1,3,85.0,22884.16,2,660.71
46,2,3,93.3,20649.59,3,736.25
58,3,2,70.0,23720.46,2,817.8
46,3,3,72.6,20594.55,2,797.77
51,2,5,33.0,23958.44,3,1110.12
51,3,1,96.5,25131.53,1,569.55
45,2,4,56.4,17816.55,1,842.44
30,2,3,51.0,30045.44,3,845.46
32,1,2,61.2,22036.58,0,571.31
40,4,5,87.7,18264.93,3,1023.58
61,2,3,98.1,22187.14,1,779.27
43,2,3,66.9,26938.07,2,773.0
21,2,2,80.0,25664.31,3,670.83
43,1,2,65.6,28376.94,1,600.25
57,3,4,49.4,32186.77,0,1004.3
26,1,3,87.2,35439.52,1,647.22
22,1,5,55.7,27283.89,0,880.61
49,3,2,88.0,16444.78,3,715.79
37,2,2,84.5,22847.11,2,624.08
28,4,1,74.2,16965.45,3,674.45
32,3,3,92.4,38574.83,4,826.14
49,2,5,98.5,40899.21,2,935.01
45,3,4,62.4,30202.49,1,893.9
39,1,3,52.9,31867.67,0,697.73
58,3,4,37.0,27007.55,1,1060.56
34,3,4,98.7,27928.45,2,829.36
43,2,1,58.4,12220.37,1,544.02
61,3,4,82.0,24408.54,1,970.28
24,4,3,53.9,17950.78,1,856.18
59,5,2,88.1,27250.85,1,851.9
43,3,2,54.5,24523.12,0,687.79
42,3,3,47.1,40574.58,0,828.19
27,2,3,61.9,32333.02,1,757.84
62,2,2,57.0,27276.1,0,769.43
36,3,2,73.9,22864.48,3,728.83
28,2,4,64.2,38408.17,0,823.31
30,5,5,74.4,24760.36,0,1028.79
25,2,4,60.6,27653.39,0,818.72
57,2,2,55.0,25338.0,2,804.01
21,2,2,56.2,21766.77,2,694.93
64,4,2,95.7,25292.05,3,880.36
48,3,2,68.4,9304.27,2,718.75
45,3,3,35.2,12618.35,0,809.55
28,2,3,57.2,27797.04,3,826.59
60,4,4,66.5,37545.6,1,1067.73
18,1,4,92.7,27785.77,3,780.25
64,4,2,80.4,19237.05,2,877.6
55,3,3,51.2,13457.17,4,975.39
41,2,4,100.0,31276.22,0,726.37
64,3,3,64.5,20462.44,1,936.59
48,3,2,83.7,30145.88,3,739.9
58,1,3,47.7,28118.92,0,811.99
63,4,2,29.0,28826.4,3,1039.79
43,3,1,43.9,25268.81,0,630.22
22,2,4,16.2,28069.16,0,932.19
37,1,4,96.7,24044.36,2,735.68
58,3,2,68.2,19917.55,2,812.31
28,3,1,51.1,17292.01,0,590.49
50,3,4,71.8,8000.0,2,912.98
55,3,2,67.8,23551.12,0,736.59
44,3,3,74.3,37155.03,1,788.85
51,5,1,83.1,30840.64,2,747.64
32,3,2,60.7,26821.67,2,743.04
49,4,4,51.8,19127.96,4,1075.89
38,1,4,77.4,32978.71,2,794.55
63,2,2,77.0,24045.53,1,758.49
22,2,3,66.5,37599.47,0,723.92
23,3,2,97.7,17151.3,3,661.44
55,4,1,58.4,19000.24,1,730.98
39,1,5,51.5,18221.84,4,996.32
35,1,4,71.3,13143.05,3,805.91
31,4,3,54.9,17503.64,4,939.35
27,2,4,72.4,25825.73,2,844.61
63,3,4,52.5,19302.39,1,1051.4
30,3,4,59.0,8000.0,0,839.64
48,4,1,93.4,33594.19,1,612.8
47,1,2,58.9,11527.25,1,609.45
20,1,4,53.0,29713.83,3,881.69
47,3,3,82.6,25249.72,2,793.77
23,5,5,49.2,41938.98,1,1141.11
46,3,4,54.6,32975.66,1,930.79
25,2,5,73.6,20963.16,0,871.92
61,3,2,79.1,19383.49,4,867.0
62,5,4,83.3,37021.82,3,1153.11
60,4,3,53.8,13193.03,1,964.63
61,5,5,73.9,26527.04,4,1279.26
50,1,2,58.0,23951.04,0,619.71
34,1,3,55.9,22254.19,2,737.82
28,3,4,83.0,27828.11,0,816.68
30,4,3,56.8,26516.48,2,894.18
28,2,3,69.2,28659.21,0,704.1
48,2,5,67.3,26111.81,1,946.48
45,4,3,48.9,28341.45,2,919.15
61,1,3,79.5,25746.92,3,838.87
23,2,1,73.4,19724.58,1,522.96
58,3,4,35.2,25032.01,3,1118.74
33,3,3,69.2,19284.91,3,833.78
21,4,3,53.4,18756.99,3,922.65
52,2,1,81.5,22310.8,3,615.09
43,3,3,43.3,24044.61,0,814.12
29,3,1,59.7,25281.8,0,584.89
28,3,1,70.4,32331.03,2,629.53
54,3,3,65.8,21012.29,2,885.08
42,2,2,76.4,26574.82,3,675.86
35,1,2,42.2,25944.22,0,622.71
36,1,4,89.8,20130.97,1,720.74
40,2,1,72.9,25589.93,1,527.87
55,3,3,85.4,33021.77,0,802.01
35,4,2,78.1,26492.05,0,687.91
43,4,3,64.8,26812.67,3,900.18
23,4,4,45.7,19357.37,2,1000.44
21,2,4,56.5,40750.87,1,875.96
61,3,2,88.8,19813.15,0,726.8
46,2,1,85.8,11657.73,2,512.21
51,2,1,55.7,31881.47,2,661.15
34,1,3,22.7,24081.46,2,828.42
60,3,5,61.8,22575.67,2,1134.19
60,5,2,60.7,20635.57,1,916.91
33,2,2,61.3,39973.72,0,647.2
19,1,2,72.9,27836.72,0,549.23
51,4,3,78.1,29398.01,4,953.1
25,2,4,79.9,26300.92,1,804.67
30,4,3,71.7,27160.4,1,827.72
59,4,4,38.0,36189.0,3,1197.41
25,5,3,59.9,22993.16,3,961.15
47,3,2,99.6,13344.5,4,694.81
49,3,2,70.6,31944.44,2,760.25
53,3,4,70.5,28973.61,0,910.79
64,3,3,70.4,25863.84,1,926.65
47,3,3,71.2,28766.03,1,803.04
18,2,4,29.3,22034.05,1,917.72
60,3,3,61.4,25165.54,0,886.91
56,3,4,64.4,23946.4,1,971.19
34,4,3,84.2,20268.09,0,755.34
37,4,4,65.7,34513.38,2,980.27
41,3,2,40.3,13701.93,1,731.85
39,1,4,71.5,43887.06,1,799.98
46,4,5,52.9,32018.9,3,1137.01
39,3,3,46.7,10776.2,1,813.06
61,4,4,52.5,23206.67,0,1066.74
26,5,4,73.1,23651.63,2,993.27
54,1,1,83.9,28135.09,1,530.84
27,4,3,72.2,17084.97,3,869.87
53,1,2,74.5,25256.2,0,607.97
54,2,5,72.1,24031.04,0,957.66
45,3,4,66.5,19099.05,4,954.92
45,1,2,75.5,17985.98,1,561.6
59,4,2,28.7,32350.44,0,933.37
60,1,3,66.7,11427.34,1,786.98
38,2,3,49.3,28823.03,2,812.89
41,3,1,82.4,31380.08,0,532.5
59,4,3,62.8,23251.53,1,961.98
57,5,3,65.5,25418.98,1,982.75
19,4,2,42.4,34307.96,1,819.96
25,3,4,80.3,19361.19,2,869.58
44,2,5,74.4,20186.78,3,965.39
39,1,4,73.4,21036.13,2,787.21
54,1,4,52.8,34322.6,0,866.65
44,3,2,53.4,35338.35,0,709.53
46,3,2,68.4,13832.88,1,673.4
20,3,2,54.6,33049.93,1,741.15
61,4,4,71.5,31551.27,3,1118.41
30,3,5,32.6,37428.76,0,1052.01
62,1,4,57.7,28080.86,1,946.24
27,2,4,92.0,24645.92,1,765.01
53,4,3,71.6,34161.73,0,870.87
26,4,3,67.5,30591.23,1,842.46
44,4,3,94.8,42959.19,3,858.32
51,1,1,30.0,32669.66,0,613.63
18,5,1,52.8,26228.38,1,730.23
49,2,4,59.0,15607.16,2,896.87
42,1,3,77.9,20352.66,3,708.82
46,5,3,78.1,13512.36,3,903.55
24,2,3,52.0,23279.5,0,731.78
20,3,2,80.0,32408.54,0,633.21
37,2,3,59.0,24970.63,0,728.38
37,3,3,83.2,33173.8,0,726.8
47,5,3,49.5,27700.59,0,921.28
52,2,4,63.2,21775.26,1,889.04
52,3,3,57.6,25701.0,3,925.14
56,2,3,80.8,28776.77,1,798.9
44,3,4,57.2,26113.79,2,940.93
43,2,4,64.4,26205.47,3,901.23
31,2,4,72.6,18847.6,2,837.37
34,2,2,73.2,21536.19,1,620.91
35,2,1,78.3,43067.69,0,514.95
62,5,2,68.2,34827.73,0,907.32
46,2,2,58.7,13209.27,1,649.79
37,2,5,59.8,8000.0,1,920.98
44,3,3,65.4,25609.54,2,816.06
35,2,1,68.7,32147.78,2,585.82
21,4,2,62.8,20840.47,1,743.45
18,5,2,65.3,33173.27,1,802.6
18,3,3,42.2,25477.24,3,905.98
43,4,4,75.0,23695.51,2,935.39
62,3,4,67.7,31048.92,0,991.55
37,2,5,80.0,20744.99,3,944.27
40,3,2,65.0,22706.35,1,689.65
27,3,3,38.9,30361.34,2,892.31
28,3,2,59.6,24748.83,1,707.87
58,4,3,62.0,40270.21,1,976.69
58,3,5,76.1,30550.6,2,1093.73
22,5,3,33.9,30030.51,1,976.16
18,4,4,65.6,24603.96,1,932.88
34,3,3,72.7,31998.04,2,812.86
39,3,1,55.1,22419.14,1,621.07
51,2,1,66.1,27259.02,1,596.65
62,5,3,55.6,17669.66,2,1065.76
58,3,4,54.1,33315.53,2,1059.46
46,1,2,58.9,27324.84,0,595.62
21,2,4,54.3,40860.1,1,884.75
22,3,4,75.3,44138.39,2,915.97
28,1,3,54.0,31106.56,1,725.95
38,1,4,51.5,25547.4,0,788.0
52,3,3,91.5,17431.48,2,796.35
29,2,4,79.4,32238.0,0,775.5
43,3,4,37.1,26682.28,0,926.6
36,2,5,53.5,29304.28,1,965.84
62,2,3,68.6,38838.3,3,944.42
24,3,3,69.9,18404.61,0,735.33
64,3,2,42.6,17605.57,0,858.96
24,2,2,82.4,23108.59,2,624.56
43,2,4,77.4,31569.61,0,781.04
57,3,5,72.2,29438.94,3,1123.99
22,1,3,85.4,17834.49,2,654.35
38,1,2,71.8,31052.42,1,586.71
31,1,2,71.7,15390.3,1,561.65
21,4,3,88.4,18298.07,2,798.75
40,4,2,81.5,24076.34,1,703.45
59,4,2,52.4,20572.55,0,849.99
37,4,4,74.5,32118.88,1,920.52
32,3,1,55.0,27291.03,0,602.24
62,3,3,72.6,39124.49,1,925.52
46,3,4,72.1,23022.52,4,966.86
25,1,2,44.2,24022.38,2,674.37
58,3,3,63.2,34683.06,1,909.69
36,4,4,69.0,24272.63,1,922.3
56,3,4,58.5,36952.04,2,1037.5
63,2,3,69.7,29326.63,3,942.45
45,2,3,77.1,8000.0,1,686.68
63,3,4,64.5,34420.56,1,1044.47
44,3,4,68.4,32301.81,1,891.31
21,4,3,85.8,32610.66,1,793.89
32,2,2,72.1,9712.17,2,635.07
52,4,1,68.0,19696.08,0,661.44
54,3,1,50.6,20290.36,3,761.83
18,4,3,75.1,18271.03,0,769.91
20,3,1,70.0,38935.38,2,635.47
64,3,3,84.3,24905.86,1,893.22
41,3,4,65.7,24707.51,2,916.15
44,4,2,37.8,29416.07,0,795.48
57,5,4,39.5,29554.41,2,1179.59
53,1,4,76.0,8000.0,4,881.98
51,1,2,56.4,19829.14,2,689.07
46,5,4,71.6,13697.69,2,997.51
41,3,4,66.7,28202.45,1,888.84
41,3,3,62.5,22688.86,2,820.54
59,3,2,63.6,25123.1,3,879.38
21,1,3,52.0,8371.84,2,729.57
20,4,5,64.8,22521.18,5,1144.5
51,4,3,56.2,33921.04,0,899.1
40,2,2,59.4,36275.6,0,643.26
40,2,4,60.1,30750.91,0,823.9
62,4,3,61.6,14316.28,0,940.66
22,1,3,78.8,35075.21,1,670.46
48,4,4,63.1,30792.02,4,1062.67
58,2,3,80.4,24062.49,1,804.32
23,3,4,88.1,8799.71,2,836.37
54,5,4,77.8,32628.76,1,1029.41
27,3,3,73.0,20262.67,2,793.7
57,3,2,69.9,27769.33,1,782.03
24,3,4,78.0,25547.15,2,881.11
56,2,5,66.3,37307.16,0,1000.84
55,2,2,79.8,23997.06,1,678.66
38,5,3,74.2,24879.09,2,894.39
37,4,2,59.6,37628.92,0,751.31
20,3,4,78.4,19734.22,2,876.0
39,2,4,66.4,31514.58,1,840.77
64,1,2,63.4,23411.07,2,774.36
21,1,4,57.9,16979.66,0,763.29
45,3,2,67.5,25009.29,2,722.72
29,4,4,79.9,30533.64,1,909.04
55,3,3,78.3,35829.68,2,880.0
53,4,3,70.3,36797.55,1,905.85
64,1,2,74.0,22641.89,0,695.94
58,2,2,84.1,17102.01,1,685.84
22,2,4,62.8,22450.09,0,808.23
30,3,3,48.3,15547.75,1,812.32
40,1,2,84.5,23260.91,1,542.7
47,5,2,57.1,22266.68,1,828.52
54,2,1,54.6,30819.92,1,656.53
42,5,4,38.1,8000.0,0,998.43
44,3,4,73.6,19131.14,2,881.09
31,5,1,40.7,19195.85,1,749.64
64,3,3,53.7,34497.02,1,985.83
53,5,1,73.8,16089.24,3,790.67
56,1,5,75.8,26813.26,2,974.31
33,4,5,55.2,23974.97,1,1055.74
39,5,4,63.0,33344.34,0,967.58
38,1,5,51.9,29766.65,2,948.47
38,1,4,56.8,25969.95,2,842.49
25,3,4,69.0,20562.67,2,902.21
33,5,3,57.5,10181.26,1,888.48
48,3,3,61.3,26976.69,3,885.66
59,3,2,43.0,29243.92,1,871.4
27,1,3,82.0,12401.06,2,659.9
49,1,3,72.7,15130.45,0,653.52
51,4,2,76.9,27018.64,3,829.28
26,1,2,84.4,27713.13,1,548.08
34,3,3,52.6,17074.82,2,841.34
28,5,2,59.6,20407.48,0,766.7
49,2,3,36.6,10308.09,1,825.82
27,3,5,100.0,36018.11,0,878.2
39,1,4,62.8,14601.0,1,771.68
34,3,4,80.6,29338.08,0,820.49
21,2,3,46.4,24720.31,0,755.0
64,4,3,79.9,35316.75,1,970.09
42,2,2,92.9,18661.97,0,539.79
38,3,4,64.1,25490.02,2,918.21
54,3,2,49.8,11412.58,3,838.01
55,2,1,62.9,9491.79,4,698.25
18,4,4,31.6,29770.67,1,1033.93
42,2,2,64.4,10719.79,2,655.41
53,3,3,77.3,23174.26,0,793.33
34,2,1,64.5,33090.36,0,532.55
58,3,2,60.7,30973.48,2,845.6
41,1,2,72.9,19683.32,1,565.8
19,3,1,74.1,12291.97,0,528.67
57,2,4,40.1,29075.96,1,997.98
32,4,4,66.3,35738.05,2,983.53
49,2,3,100.0,19702.1,1,674.7
56,4,4,45.0,18573.5,0,1030.26
23,4,2,63.7,20800.78,0,714.33
18,2,3,94.1,29572.87,2,706.84
64,3,2,81.6,34828.14,2,850.43
40,1,3,57.3,15083.15,2,722.57
56,2,3,68.1,13013.75,1,796.59
34,4,3,65.0,43719.97,3,931.82
51,3,4,53.8,23581.42,1,961.53
58,3,3,63.9,27023.14,0,868.5
46,2,3,60.8,19464.55,1,750.37
26,2,5,66.7,28919.7,0,900.97
30,1,2,53.8,32680.49,2,669.47
23,4,3,45.9,27398.37,2,918.36
23,3,4,64.4,38926.86,2,935.58
37,4,3,90.7,22386.04,1,769.61
20,2,2,66.2,22896.94,6,789.69
34,2,3,60.0,26851.25,1,755.38
29,2,3,76.3,28719.69,1,717.9
64,1,3,62.6,26823.58,0,818.03
62,2,2,93.0,14724.68,1,699.99
18,4,5,64.9,27500.12,0,1002.53
34,4,4,75.5,22006.61,5,1027.8
20,3,3,53.7,20352.18,0,790.74
43,3,4,72.5,25259.86,2,893.9
32,1,4,69.1,17307.82,1,764.17
53,4,2,64.2,15916.87,1,797.1
49,1,2,57.5,8000.0,1,626.41
49,5,3,55.4,38977.9,1,966.05
21,3,4,69.2,29445.85,2,911.83
35,2,1,74.4,24065.89,3,585.69
36,5,5,63.1,19662.21,1,1076.46
60,1,3,69.3,8000.0,0,745.99
52,3,3,64.4,19171.77,1,838.96
57,3,2,66.5,30726.93,2,827.34
31,2,2,62.0,32537.39,1,664.46
50,3,4,65.3,30138.34,4,1020.22
31,3,5,100.0,26267.14,1,893.59
51,4,3,69.7,35430.99,1,893.63
21,1,5,74.7,22371.7,1,853.51
41,5,4,71.6,33681.51,2,1015.33
46,2,3,61.1,21923.34,2,788.82
36,2,4,84.4,17950.87,2,804.34
23,2,3,60.6,16954.3,3,799.25
50,1,3,80.8,16484.03,1,677.08
57,1,1,60.0,30272.54,3,673.12
36,5,4,50.6,19058.04,0,983.78
18,2,1,70.5,16735.77,1,526.23
22,1,4,48.4,30709.88,1,831.76
44,1,4,73.0,27623.76,0,737.73
33,4,2,47.1,32700.74,3,859.92
23,4,3,60.2,29100.8,2,883.59
57,2,3,43.5,18975.11,3,940.54
30,1,3,100.0,25608.82,2,629.98
52,2,2,40.2,26001.06,3,825.0
36,1,3,65.1,17646.73,2,709.41
29,1,2,82.1,16163.0,2,570.05
33,3,1,80.5,19554.23,0,524.29
60,2,1,77.8,41292.66,0,637.11
27,3,2,60.2,21698.05,1,699.52
42,2,4,85.3,34862.93,0,766.85
37,5,5,78.7,21250.72,4,1132.09
48,5,3,68.2,32110.71,0,886.31
21,3,3,68.6,32219.93,0,765.18
61,2,2,60.4,32620.72,2,827.51
40,2,3,51.4,28102.62,1,784.52
19,3,2,83.6,36018.93,2,694.86
39,4,3,84.7,28026.83,4,880.89
54,3,5,51.7,38708.24,2,1136.74
25,4,2,62.7,12040.64,5,851.11
24,5,4,62.8,27786.29,0,966.16
31,2,1,64.5,27266.59,2,586.61
20,3,3,66.0,17507.84,1,774.75
33,1,2,79.2,29636.67,2,593.42
36,2,3,53.8,13079.34,2,779.7
35,3,2,52.3,19766.53,2,741.74
33,2,3,83.5,9007.3,1,669.88
25,4,3,58.1,37469.01,1,874.83
50,2,3,46.1,23147.6,0,797.17
29,3,4,57.7,42335.07,2,953.24
28,3,5,60.0,31423.6,0,972.03
22,3,3,88.3,28584.79,1,741.79
44,2,2,78.9,20310.18,2,635.31
29,4,2,82.2,16629.2,2,722.35
34,3,4,77.3,29183.77,2,891.55
23,3,3,79.2,24427.89,1,748.67
50,1,3,54.7,14285.84,1,740.23
22,3,2,62.0,12865.13,3,745.47
45,4,3,50.2,17330.37,2,892.38
31,3,2,61.8,39567.74,2,754.37
22,4,5,75.3,42706.22,1,1022.2
50,3,4,67.0,26639.91,1,921.41
58,1,1,84.7,26191.54,0,525.3
36,1,3,47.9,22309.44,2,762.97
39,2,2,72.5,17524.12,4,703.22
22,3,3,46.3,36001.43,5,972.51
19,4,4,66.4,39988.61,1,953.71
47,2,3,76.1,17852.65,0,685.75
64,3,3,61.8,24337.29,1,951.21
56,3,2,73.3,21401.07,0,720.96
21,3,4,50.6,21638.09,6,1069.36
50,2,3,40.0,34487.27,1,856.58
30,1,3,73.4,14504.31,3,717.27
37,2,2,91.2,28731.76,2,606.96
24,1,3,50.1,30825.9,0,698.78
32,2,5,83.3,23862.79,0,851.59
40,1,3,65.7,32144.54,0,670.61
31,3,3,45.0,26181.21,1,840.2
40,2,3,48.0,34737.04,2,828.79
36,5,4,65.2,12822.36,1,969.09
46,2,3,58.9,22209.8,2,790.98
37,2,2,45.3,24425.49,1,693.68
46,2,3,39.6,8000.0,3,846.31
41,1,4,52.3,16312.38,0,771.88
35,4,4,67.9,18491.21,0,887.8
27,1,4,64.9,32585.65,0,763.55
58,5,3,57.5,19345.25,0,971.96
25,4,1,68.0,18455.37,0,604.16
43,3,5,80.6,31539.89,1,949.42
46,3,3,70.9,12056.71,2,791.59
27,3,3,63.2,8430.05,1,771.04
34,2,4,78.9,22107.26,3,857.0
19,3,3,50.6,13418.35,2,837.98
23,1,2,61.6,13722.57,0,556.07
22,1,4,62.0,29587.47,3,860.67
45,3,4,46.4,32007.79,1,944.8
58,3,3,58.7,31310.91,2,949.81
22,4,3,33.9,33870.21,0,897.54
35,1,2,93.7,34929.07,1,537.52
43,4,1,50.9,8000.0,0,628.43
37,2,3,88.8,28603.3,1,682.77
58,2,3,65.6,20763.13,3,897.71
44,2,5,73.5,19020.61,2,931.57
29,3,4,57.7,29483.32,3,972.23
24,2,4,68.1,11157.64,1,803.47
20,3,3,74.8,10991.13,0,715.07
27,4,2,75.0,30068.58,3,787.66
51,3,5,76.6,28902.29,1,1005.72
42,3,3,59.5,26093.86,3,865.84
52,4,2,57.8,17960.69,4,898.42
33,4,3,41.1,30950.64,1,908.31
19,3,4,72.8,30442.42,2,906.86
41,2,4,81.2,25682.44,2,822.85
27,4,1,89.2,15581.43,0,544.75
55,3,4,69.6,21598.01,0,921.7
39,2,2,53.5,31702.67,1,681.36
43,2,1,39.5,35617.53,2,657.29
60,4,4,80.6,22387.71,2,1044.22
56,1,4,38.1,23002.62,1,933.09
44,5,3,59.9,23706.49,0,872.81
46,1,3,61.6,27199.14,4,798.24
64,4,4,64.0,20351.46,3,1143.86
55,2,4,65.5,8000.0,0,854.5
37,3,4,67.1,34542.15,2,927.69
44,4,3,28.8,39357.51,1,948.46
58,3,5,65.2,20100.8,2,1108.28
37,3,5,31.6,16466.77,1,1047.28
61,1,2,76.0,23903.2,0,669.32
36,1,4,56.7,23499.97,1,803.35
37,2,3,32.6,32964.15,1,838.69
52,3,3,52.8,25437.12,2,904.73
64,1,3,56.4,18659.02,1,852.54
19,1,1,82.9,14452.72,0,413.16
47,3,3,67.9,31925.07,2,834.74
51,3,4,70.2,29796.09,4,1015.18
39,4,2,82.7,33484.48,2,744.92
20,2,3,63.6,17254.51,3,788.93
23,1,5,76.3,39707.5,1,875.34
32,5,3,75.3,11050.44,1,843.94
44,2,3,45.7,30676.81,3,852.22
27,4,3,87.1,9723.34,3,824.75
26,4,3,43.7,18677.35,3,939.99
50,4,3,78.8,37488.18,3,926.64
49,2,4,42.2,31650.91,2,964.25
23,4,3,74.0,20630.24,1,809.53
58,4,4,92.9,20849.3,3,1019.64
53,3,3,61.8,25804.98,4,954.18
19,2,3,61.2,29113.13,5,873.17
46,2,4,74.2,35012.64,2,868.75
21,1,4,60.1,21350.13,2,825.61
18,3,3,92.3,12105.72,1,707.4
36,3,1,67.9,26255.75,1,595.52
43,2,2,60.2,21340.55,0,620.3
42,3,2,56.9,14594.93,0,668.76
27,2,2,51.0,27381.35,1,682.45
32,3,4,55.6,23295.09,0,876.73
39,5,1,59.7,27452.1,3,778.14
38,2,4,57.7,17844.45,1,846.25
39,2,2,55.1,28893.68,4,765.58
53,1,3,96.5,14463.21,4,745.28
51,3,3,49.5,18378.15,1,865.47
47,4,2,67.2,23056.69,1,757.25
42,5,4,73.9,38934.55,0,949.01
62,2,1,74.5,31278.6,4,764.01
45,5,3,64.1,33617.54,2,933.95
18,1,4,61.4,36336.62,1,808.38
62,3,3,71.8,53822.66,2,983.49
21,1,2,69.0,25332.71,1,590.19
24,4,3,61.1,36363.21,4,957.78
26,3,4,41.6,33101.08,2,984.93
53,3,5,58.0,32968.26,1,1069.61
36,4,4,47.8,39193.92,0,968.99
18,2,3,55.0,21645.5,3,815.99
27,1,5,65.5,21010.52,4,961.84
53,4,1,70.4,27558.12,0,674.2
26,2,1,91.7,23538.4,2,503.96
62,1,4,56.9,27548.01,3,1009.14
63,3,2,76.6,37501.99,0,794.99
59,3,1,69.6,21174.83,0,664.23
49,1,2,84.4,22562.57,1,576.35
49,2,3,73.6,26394.49,0,726.41
23,1,4,49.9,23173.45,1,817.7
55,3,3,39.2,9687.95,6,1054.12
34,4,2,69.7,20358.98,1,729.6
27,5,3,57.1,30498.99,4,1004.32
44,3,5,50.3,36500.37,1,1035.09
52,2,4,46.0,15763.05,1,925.94
38,5,3,67.4,15725.74,2,890.3
42,3,5,87.6,25241.87,1,918.98
45,2,4,58.9,8395.24,2,854.04
64,5,1,73.9,21440.24,3,876.77
32,4,1,63.5,11111.66,2,658.99
21,4,2,45.7,35952.49,1,810.15
46,4,4,76.0,18845.35,1,905.95
26,2,2,48.6,38222.67,0,676.79
44,2,3,65.3,33908.17,1,753.9
43,3,1,59.9,19829.46,3,660.01
36,2,5,78.4,16424.32,2,909.79
45,3,3,49.1,23451.63,2,859.64
34,4,5,70.9,24162.83,2,1048.66
60,4,5,52.4,27769.18,2,1212.74
58,3,1,57.3,18787.65,1,714.62
59,4,3,10.5,30971.16,0,1069.7
37,4,1,96.4,27122.62,0,545.44
62,3,5,73.3,22276.84,1,1090.52
57,2,3,53.5,19303.67,3,914.31
56,2,1,48.1,23520.92,0,653.91
40,2,2,57.6,18464.79,1,654.07
64,1,3,75.8,25467.51,3,876.99
49,2,5,36.6,25683.51,3,1094.95
64,2,4,62.9,27093.66,2,1023.01
50,3,4,91.6,39129.94,1,879.95
63,5,3,48.0,23940.44,2,1103.97
22,1,1,66.2,33036.78,0,478.02
60,4,5,98.0,26836.7,1,1071.08
51,3,1,74.5,23094.05,1,618.69
57,1,5,66.9,24046.73,0,936.23
28,5,3,72.6,24529.39,2,901.8
20,3,1,59.0,27238.14,2,646.79
50,2,4,84.5,17325.43,0,783.72
28,4,5,59.0,13277.28,0,991.6
33,2,5,35.6,30234.38,0,984.21
35,3,2,59.1,32184.99,2,752.02
47,1,2,50.5,30965.09,2,688.32
27,4,3,60.8,26239.78,0,823.57
35,3,3,61.1,31137.8,6,954.37
55,3,4,83.0,30707.43,3,989.34
36,2,2,75.4,31301.03,2,656.55
53,3,5,68.9,18123.67,0,990.92
30,4,3,65.0,16224.39,1,828.45
63,3,4,49.1,21891.45,2,1099.02
20,3,3,32.3,24860.93,5,996.07
27,3,3,66.7,23064.63,2,814.72
55,4,5,76.9,9986.48,3,1117.59
18,3,3,63.4,38773.54,3,874.08
44,4,4,57.0,22807.63,1,949.05
63,4,5,72.0,26381.64,5,1277.84
25,3,4,63.8,34956.39,1,905.79
63,2,3,90.3,8000.0,1,800.75
59,3,1,83.5,20906.45,2,687.18
34,4,1,79.4,21903.06,1,603.39
26,2,2,76.4,22309.52,1,610.96
23,3,2,45.6,23612.11,2,774.01
60,4,2,74.9,36577.08,1,863.72
42,2,3,70.6,30387.67,4,827.9
56,3,3,74.1,32664.28,0,840.61
45,2,3,72.4,25376.96,2,749.54
50,1,1,71.8,13805.02,1,503.76
54,4,1,100.0,8362.42,2,635.57
26,1,4,63.9,12764.74,1,767.51
35,2,3,79.0,27878.13,1,711.95
38,4,3,57.9,25254.16,0,832.92
19,2,3,76.9,23318.69,0,678.87
60,5,4,79.1,22051.38,1,1064.59
55,5,3,70.5,41093.77,1,977.27
57,2,3,90.0,18416.77,0,733.19
53,1,5,51.7,32422.56,2,1018.9
60,4,4,57.7,25015.3,2,1098.9
54,3,3,68.2,24512.48,1,856.07
32,1,3,78.2,34413.1,0,639.82
45,4,2,67.7,36700.24,2,788.41
35,1,3,84.3,23083.6,4,728.88
51,4,5,55.1,31393.62,1,1113.3
39,1,3,47.9,27911.13,1,735.03
28,1,5,69.6,25059.5,0,837.5
30,2,3,63.8,26634.04,2,777.27
21,5,5,73.1,19495.93,1,1050.99
39,3,3,64.6,22551.2,5,904.04
24,4,1,59.9,20354.92,4,746.12
60,2,3,63.9,32211.01,3,934.78
